,historical_sold,image,itemid,liked_count,name,price,price_max,price_min,shop_location,shopid,sold,stock,view_count
1906,0,https://cf.shopee.vn/file/4b7a9ff855c8a0830735738d1036a7e0,12950917001,0,Giỏ Quà Tết VIP19,990000,990000,990000,Hà Nội,329839005,0,100,10
1907,0,https://cf.shopee.vn/file/460e51e7f85d87b4e1cfe3d6f7a3233e,12764005728,0,Giỏ Quà Tết,750000,750000,750000,Hà Nội,553155236,0,50,0
1908,0,https://cf.shopee.vn/file/73ead89797363f519fa5bb3fdfe5903a,12656516415,0,GIỎ QUÀ TẾT 400K,400000,400000,400000,TP. Hồ Chí Minh,554256417,0,3000,336
1909,0,https://cf.shopee.vn/file/f7e87aa8d5903e0c633ff6809ea4c309,12758194679,0,LẴNG GIỎ QUÀ TẾT 3 TẦNG SANG CHẢNH,3500000,3500000,3500000,Hà Nội,70996703,0,900,266
1910,0,https://cf.shopee.vn/file/dca90c7a6a4f32ff355a0ad9fc1d7617,12745132604,1,Giỏ quà Tết đẹp. Khách đặt tối đa 1 giỏ 1 đơn. nganh,520000,520000,520000,Hà Nội,446241907,0,20,79
1911,0,https://cf.shopee.vn/file/0cce0c4e5cb3e92f2dae58d6f93fe9db,12952427263,2,Sét quà tết 2021,299000,299000,299000,Hà Nội,38732777,0,199,48
1912,0,https://cf.shopee.vn/file/479a53eb08fcec94f07f006b87c3a14d,12761250687,3,Sét quà tết 2022,850000,850000,850000,TP. Hồ Chí Minh,10668932,0,10,72
1913,0,https://cf.shopee.vn/file/c348b0d09c3d1c0c7108605de32254d2,12857529679,0,"⭐ FREE SHIP⭐ 5 Tờ tiền LÌ XÌ Đài Loan hình Cọp MỸ - tặng kèm bao lì xì, Quà Tết 2022",38350,38350,38350,TP. Hồ Chí Minh,159590501,0,999,4
1914,0,https://cf.shopee.vn/file/2c7873bf0ed85b4ae8a46de6ede5515c,12656958215,0,Giỏ quà Tết Nắng Xuân,950000,950000,950000,TP. Hồ Chí Minh,127897794,0,1000,0
1915,0,https://cf.shopee.vn/file/d9d6499fc6f3e47ceed596bb9d07b041,12860871807,0,SET QUÀ TẾT THẦN THÁI - LỘC PHÚC 🧧,399000,399000,399000,TP. Hồ Chí Minh,390809563,0,10,96
1916,0,https://cf.shopee.vn/file/08baef20b195c8c63271c47761c2f2ad,12859757224,0,GIỎ QUÀ TẾT AN KHANG - BAMBOO,500000,500000,500000,Bình Dương,432521330,0,30,4
1917,0,https://cf.shopee.vn/file/4a15b8b6f3e1fe5dc463b8d5b73f31ae,12759327410,0,Bộ quà Tết Xuân Vui,349000,349000,349000,TP. Hồ Chí Minh,126807037,0,200,6
1918,0,https://cf.shopee.vn/file/084ca57d26f298d0e0421adc7b0f3a44,12664213869,0,Set quà tết 3 món biếu tặng người thân vào dịp xuân về,229000,229000,229000,TP. Hồ Chí Minh,280187079,0,40,2
1919,0,https://cf.shopee.vn/file/cb6d39d95d8bbd7ec614efc446d6302e,12761501962,1,Giỏ quà Tết sẵn gói sang trọng 6 món,265000,265000,265000,TP. Hồ Chí Minh,173387800,0,20,194
1920,0,https://cf.shopee.vn/file/6500f2de68c26fa279f213c16cb9a639,12164559459,0,GIỎ QUÀ TẾT AN KHANG,345000,345000,345000,TP. Hồ Chí Minh,43978717,0,1000,45
1921,0,https://cf.shopee.vn/file/af3fe3635ff1503df429514e05eba7dc,12362174113,0,"Dây Trang trí giỏ quà tết, cây cảnh.",10000,10000,10000,Bắc Giang,104889157,0,100000,16
1922,0,https://cf.shopee.vn/file/bc56e80eedbb591c322c538c471fad26,12165150948,0,Giỏ quà tết 2022,600000,600000,600000,Hà Nội,574010317,0,60,285
1923,0,https://cf.shopee.vn/file/2f851dddf812a02154e86b27d4fbc835,12364923747,0,Giỏ quà Tết,390000,390000,390000,Thái Nguyên,41257908,0,10,1
1924,0,https://cf.shopee.vn/file/3c1405033e26f5e8d6630541b52a7946,12540249440,1,HỘP ĐỰNG QUÀ TẾT (Xuân An Khang),95000,95000,95000,Hà Nội,349764501,0,200,39
1925,0,https://cf.shopee.vn/file/2ce3a0226d066c1bad3fa389a2c5da6c,12465147930,0,Set quà Tết - Khô Yak Tây Tạng CHUẨN,589000,989000,589000,Hà Nội,48038642,0,200,14
1926,0,https://cf.shopee.vn/file/3c5275461b1a8449b7b1ecfb2d3e1a93,12161858747,0,"[TP] Nơ rút tú cầu trang trí gói quà, gói hoa xinh xắn - Nơ rút trang trí hộp quà, giỏ quà tết đẹp mắt 01510",13500,13500,13500,Hà Nội,492093967,0,992,19
1927,0,https://cf.shopee.vn/file/3c61f3bc7221cafeab8283cda5204816,12355179791,0,Lẵng Giỏ Quà Tết sang chảnh 2022,340000,340000,340000,Hà Nội,446999354,0,10000,20
1928,0,https://cf.shopee.vn/file/faa199ff36fb9d58a95c5bc569b1fe62,12557533465,0,"⭐ FREE SHIP⭐ Combo 5 Tiền có hình Cọp Trung Quốc phát hành làm quà tặng cho Tết Á Châu, tặng bao lì xì, Quà Tết 2022",39000,39000,39000,TP. Hồ Chí Minh,427477601,0,999,0
1929,0,https://cf.shopee.vn/file/10fe651d652b79bdaf9da187c28f970b,12265043281,0,LẴNG GIỎ QUÀ TẾT SANG CHẢNH,520000,520000,520000,TP. Hồ Chí Minh,5408535,0,10,27
1930,0,https://cf.shopee.vn/file/05683a27ab84f5d45d0b7b94f1390f8c,12462530395,0,"giỏ quà tết, lẵng quà tết 2022",355000,355000,355000,Bắc Giang,41385766,0,100,11
1931,0,https://cf.shopee.vn/file/3b9274fe7c1ee9887f18a9b96eacaa51,12549041325,0,( Quà tình)  Bộ quà tết orion xố 2 (7 món),170000,170000,170000,Hà Nội,202945778,0,10,42
1932,0,https://cf.shopee.vn/file/2cad6f54fbd82b06bf0f46e5f1281299,12462599655,0,GIỎ QUÀ TẾT,405000,405000,405000,Hà Nội,119331833,0,1500,0
1933,0,https://cf.shopee.vn/file/bdb34c512ad2ca477c120913a8ce18bf,12365129520,0,"Giỏ Quà Tết 2022, Cốp Da Đẹp Sang Trọng Cổ Điển, Hàng Nhập Khẩu Cao Cấp",950000,950000,950000,Hà Nội,132120963,0,100,15
1934,0,https://cf.shopee.vn/file/59341b0a56f314db20e1697ba0633cc6,12160865035,0,Giỏ quà Tết màu hồng,450000,450000,450000,Bắc Ninh,89284662,0,20,27
1935,0,https://cf.shopee.vn/file/4562652afd056131f6e24a2c025df63c,12161971086,0,Giỏ quà tết đẹp,229000,229000,229000,Thái Nguyên,154531470,0,30,12
1936,0,https://cf.shopee.vn/file/00b5416ceea6bc241167867e963d5d1a,12559431746,0,Giỏ quà tết cao cấp sang trọng 2022,1200000,1200000,1200000,Hà Nội,616008818,0,300,68
1937,0,https://cf.shopee.vn/file/c959c9038c650dbbf02b6296e19f6e5e,12264017654,1,Bộ quà tết hạt dinh dưỡng,400000,400000,400000,Đắk Lắk,89905322,0,100,2
1938,0,https://cf.shopee.vn/file/ac34d46458112f5055ea099e340b4c27,12357513426,0,"[SIÊU RẺ] Combo 5 Tiền có hình Cọp Trung Quốc phát hành làm quà tặng cho Tết Á Châu, tặng bao lì xì, Quà Tết 2022",37375,37375,37375,TP. Hồ Chí Minh,447446097,0,999,0
1939,0,https://cf.shopee.vn/file/04e066775305a3663d892b0611a2a27b,12362202239,0,Giỏ quà Tết 4 món - giá sỉ,190000,190000,190000,Bình Thuận,51462504,0,600,8
1940,0,https://cf.shopee.vn/file/1f4568ed9dd9dfb51b589e99666211fe,12160892903,0,QUÀ TẾT 2022 - HỘP QUÀ PHÚ QUÝ,300000,300000,300000,TP. Hồ Chí Minh,61939771,0,444,9
1941,0,https://cf.shopee.vn/file/a7bdadbd260d0a988006c049dadb5cd8,12264715929,0,GÓI QUÀ TẾT HAMPER,1256640,1256640,1256640,TP. Hồ Chí Minh,637573235,0,10,1
1942,0,https://cf.shopee.vn/file/e62e48ec5c615ad6675c4525b4696607,12163638063,0,Giỏ quà Tết đẹp biếu 2022,1000000,1000000,1000000,Lạng Sơn,411039366,0,10,6
1943,0,https://cf.shopee.vn/file/404fb79523b927d59ab03ec82ad03a67,12361462220,1,Giỏ Quà TẾT 2022 - quà tết sang trọng,289000,289000,289000,Hà Nội,57156588,0,50,26
1944,0,https://cf.shopee.vn/file/1c0c69e837deee5acc5572ed69e63dc2,12261980416,0,QUÀ TẾT 2022- BỘ QUÀ TẾT PHÚ QUÝ-,878900,878900,878900,TP. Hồ Chí Minh,4827484,0,100,4
1945,0,https://cf.shopee.vn/file/8e247fa754916bcaca34023040f10591,12165128465,0,"Giỏ Quà Tết Cao Cấp, Quà Tặng Doanh Nghiệp , Người Thân Năm Mới",1500000,1500000,1500000,Hà Nội,132120963,0,100,4
1946,0,https://cf.shopee.vn/file/9f063952690e3b6125f5bd5ea7688a58,12359462151,0,X43 -Giỏ quà tết 2022 Mẫu Xanh X43,2200000,2200000,2200000,Hải Phòng,363377573,0,100,9
1947,0,https://cf.shopee.vn/file/8568ef1fa578abb0d3fc47967c22b726,12551864199,0,[xanh- đỏ] giỏ quà tết khay gỗ to đẹp. pgthaoledh,600000,600000,600000,Hà Nội,446241907,0,50,29
1948,0,https://cf.shopee.vn/file/37fa783d9a7816a33acdb3b4dc6d9a66,12261513118,0,Combo quà tết 6 loại thực phẩm tự nhiên,238000,462400,238000,Bình Phước,585580047,0,6,1
1949,0,https://cf.shopee.vn/file/5a8a89b7eb6bedc0a1fc08ee2b45e792,12160778397,0,Bộ quà tết - Cát Tường 03,1990000,1990000,1990000,TP. Hồ Chí Minh,610375999,0,100,1
1950,0,https://cf.shopee.vn/file/00944753e645fbd787703d14ce580d7c,12455189866,1,"[HÀ NỘI] Giỏ quà Tết cao cấp sang trọng, Tặng biếu người thân, sếp, đối tác, gia đình (Tặng hộp và túi đựng) Nhâm Dần",715000,765000,715000,Hà Nội,469580563,0,19655,53
1951,0,https://cf.shopee.vn/file/ab156728ee68e84b7e4485999e4e7b42,12262914873,0,QUÀ TẾT 2022 - TET03,499000,499000,499000,TP. Hồ Chí Minh,631321601,0,100,8
1952,0,https://cf.shopee.vn/file/6aa0eb5fa2c9a27601e6773b59e79bd4,12362888555,0,Giỏ quà tết cao cấp l850[Hàng công ty date mới ],850000,850000,850000,TP. Hồ Chí Minh,85506034,0,100,20
1953,0,https://cf.shopee.vn/file/4f3f03eb258aa64f94ee6c0073ab8e56,12364259440,0,Bộ quà Tết An Khang NLF 2022 (Sang Trọng - Cao Cấp),599000,599000,599000,TP. Hồ Chí Minh,25925247,0,5000,0
1954,0,https://cf.shopee.vn/file/0cfa1b275b764f435f717f6d3bcc95eb,12359462678,0,D47 -Giỏ quà tết 2022 Mẫu Đỏ D47,640000,640000,640000,Hải Phòng,363377573,0,100,1
1955,0,https://cf.shopee.vn/file/0ce5f441082020589fc85c123908d4dd,12161742375,0,Bộ quà Tết Bình An NLF [Vihasu Store],549000,549000,549000,TP. Hồ Chí Minh,293607382,0,50,0
1956,0,https://cf.shopee.vn/file/0380c4afab2724a17766d3d0d72db30f,12164471859,0,Quà Tết thực phẩm - GIỎ QUÀ SỨC KHỎE - Quà Tết 100% made in Hàn Quốc - Quà Tết 2022,535000,535000,535000,Hà Nội,637907870,0,67,5
1957,0,https://cf.shopee.vn/file/5f1c71fd8a53db7d26f5f0a65af863b1,12458423178,0,[Quà Tết] Combo 5 Tờ Tiền Hổ Cọp Macao 10 Patacas Lì Xì Tết 2022 Cực Đẹp Kèm 5 bao lì xì,34900,34900,34900,TP. Hồ Chí Minh,8113032,0,6249,0
1958,0,https://cf.shopee.vn/file/8d10d34f64851d3ecb1ed4af098b70a1,12163627167,0,Bộ Quà Tết Yêu Thương Nông Lâm Food Healthy247,499000,1299000,499000,TP. Hồ Chí Minh,175092238,0,70,0
1959,0,https://cf.shopee.vn/file/075bf057a06fb14e675f72232169ae2f,12360892662,0,Giỏ Quà Tết Cho Bé MS 200B,295000,295000,295000,TP. Hồ Chí Minh,102338276,0,20,14
1960,0,https://cf.shopee.vn/file/2b8071875afebc22ded95651d8330496,12257763588,0,"Vang làm quà biếu, quà tết, quà xuân như ý năm 2022",775000,1180000,775000,Hà Nội,469580563,0,68481,8
1961,0,https://cf.shopee.vn/file/dd16cefa73873af8e8f5732ad815ee6a,12264812781,0,Giỏ quà tết ăn vặt cho các bạn trẻ,414000,414000,414000,Hà Nội,562968132,0,15,0
1962,0,https://cf.shopee.vn/file/086b3c62955c8178b62a30d12495cfb4,12260316947,127,Combo Quà Tết Thượng Hạng Kam Yen Jan-COMBO03,532100,532100,532100,TP. Hồ Chí Minh,523543766,0,100,133
1963,0,https://cf.shopee.vn/file/d71dfec4848691780134feb13c409c7b,12462144017,0,"Bộ quà Tết An Khang NLF
",599000,599000,599000,Quảng Nam,531068780,0,123,0
1964,0,https://cf.shopee.vn/file/402b35c2a8f18b824fdf70f7781e4bae,12464703639,0,Set Giỏ/túi quà tết cà phê Blue Sonla cao cấp Kphucsinh 2022 mã blu,399000,399000,399000,Hải Phòng,61865514,0,100,0
1965,0,https://cf.shopee.vn/file/124dd96b66263c61c40927a1cbdd2827,12349844566,0,Giỏ quà Tết sang đẹp,500000,500000,500000,TP. Hồ Chí Minh,351552328,0,500,10
1966,0,https://cf.shopee.vn/file/13f3cc60220d0f32eed2bc839bd3f3eb,12259302789,1,Giỏ quà Tết,199000,199000,199000,Ninh Thuận,77768189,0,100,17
1967,0,https://cf.shopee.vn/file/deb6c0063c8c593e34d5baf352e69972,12356611408,2,(Quà tình) Bộ quà tết ORION BÌNH AN 1-2(MANG NIỀM VUI ĐẾN MỌI NHÀ,155000,190000,155000,Đồng Nai,281390502,0,48,43
1968,0,https://cf.shopee.vn/file/b37a43c1de59aeaa66b495d205ca21dc,12261966969,0,Giỏ quà tết Cao cấp 2022,360000,360000,360000,Thái Nguyên,154531470,0,30,60
1969,0,https://cf.shopee.vn/file/fd79257ccb54c6fd6d59b0a08f0eab1c,12258637451,4,"Quà Tết Sang Trọng Lịch Sự, Quà Biếu Tết Sang Chảnh Tết Nhâm Dần 2022 Tone xanh vàng",1450000,1450000,1450000,Hà Nội,59851158,0,30,84
1970,0,https://cf.shopee.vn/file/2a9aaea632522703937630366f4bb4d6,12464541246,0,[QUÀ TẾT]SET QUÀ TẶNG MÈO THẦN TÀI,420000,420000,420000,Hà Nội,199406971,0,10,21
1971,0,https://cf.shopee.vn/file/0b4a6f7da7a74677ba8dc3d8e8e9dba8,12252914419,0,"Set khay mứt , quà tết hết ý",165000,165000,165000,TP. Hồ Chí Minh,149340470,0,100,11
1972,0,https://cf.shopee.vn/file/8bb5255d0844492de22e8077f3dcb70e,12363637836,0,"Set quà Lộc Tài, giỏ quà Tết 2022 tone màu xanh đẹp - độc - lạ",640000,640000,640000,Hà Nội,346101870,0,50,64
1973,0,https://cf.shopee.vn/file/2372f258f7034b46b7b845b8b49793a3,12460230831,0,Quà Tặng Tết Bình An Sokfarm Quà Tết Sokfarm,760000,760000,760000,Hà Nội,43661429,0,1000,12
1974,0,https://cf.shopee.vn/file/973b2242ba3f2d4bd842b21e82beba74,12452429403,1,Sét quà tết 01,345000,345000,345000,Hà Nội,38732777,0,199,32
1975,0,https://cf.shopee.vn/file/c6365ebd7586b10a0d1c01bc4e6d0d98,12160326045,111,Combo Quà Tết Thượng Hạng Kam Yen Jan-COMBO11,607750,607750,607750,TP. Hồ Chí Minh,523543766,0,100,125
1976,0,https://cf.shopee.vn/file/4cb247051161d3856e64c928082a539a,12352433746,1,sét quà tết món quà yêu thương 02,579000,579000,579000,Hà Nội,38732777,0,66,53
1977,0,https://cf.shopee.vn/file/00e0a569a7bdd13352dee01a0219323b,12360564800,0,Bộ quà Tết 2022 – Set “AN LÀNH” - Hạt dinh dưỡng và hoa quả sấy,379050,379050,379050,Hà Nội,395344068,0,35,32
1978,0,https://cf.shopee.vn/file/31e92143e4f60c9ca63d8ad444de2b68,12260343107,0,"LẴNG GIỎ QUÀ TẾT 2022 sang, rẻ, đẹp",590000,590000,590000,Hà Nội,624859922,0,5,188
1979,0,https://cf.shopee.vn/file/4e1bffd01d217ceb491da0df7f66e4d3,12459953061,1,Set Quà Tết: Xuân Cát Tường,1500000,1500000,1500000,TP. Hồ Chí Minh,116691929,0,100,1
1980,0,https://cf.shopee.vn/file/312fc5c1d916f817a95daa948bac69de,12061928625,2,GIỎ QUÀ TẾT 2022 - lẵng quà tết (nhận gói theo yêu cầu khách hàng),355000,355000,355000,Hà Nội,178550724,0,29997,97
1981,0,https://cf.shopee.vn/file/7b437cddce078e7459419e8c8bb2dc1b,11677045319,3,GIỎ QUÀ TẾT - khay quà tết thượng hạng,400000,400000,400000,Hà Nội,178550724,0,8888,41
1982,0,https://cf.shopee.vn/file/4fe47d4c3b7d82425b660dac6a4a7921,12064784494,0,[GIỎ QUÀ TẾT 2022] SET QUÀ TẾT AN KHANG 3,999000,999000,999000,TP. Hồ Chí Minh,185230523,0,200,0
1983,0,https://cf.shopee.vn/file/687007fc1c5cf8ad66afae019bcd5875,11777931179,0,Giỏ quà Tết 2022,400000,400000,400000,Bắc Ninh,89284662,0,200,6
1984,0,https://cf.shopee.vn/file/89554c35918960638630cf66151520d4,11717579228,1,"Giỏ đựng hoa quả, đựng rượu quà tết giá rẻ",46000,46000,46000,Hà Nội,81516666,0,974,49
1985,0,https://cf.shopee.vn/file/08d381fbc54c17f099a9d627b50dee98,11979653364,0,Giỏ quà tết mã 05,320000,320000,320000,Thái Bình,205606140,0,30,0
1986,0,https://cf.shopee.vn/file/241416fe341764651554fee6b93ec5c0,12061681349,0,Giỏ quà Tết khay gỗ đẹp. nganh,550000,550000,550000,Hà Nội,446241907,0,30,113
1987,0,https://cf.shopee.vn/file/3e87007dae3b6733a1594c53bf7baa48,11876487939,0,[Quà Tết] Combo 5 Tờ Tiền Hổ Cọp Macao 10 Patacas Lì Xì Tết 2022 Cực Đẹp Kèm 5 bao lì xì,34900,34900,34900,TP. Hồ Chí Minh,448366729,0,6249,0
1988,0,https://cf.shopee.vn/file/33e35eccbefa456de104591099aa12e1,12061249983,0,[Quà Tết 2022] Combo 10 Cái Bánh dẻo tam sắc đượm vị tình thân,49000,49000,49000,TP. Hồ Chí Minh,82799068,0,2000,1
1989,0,https://cf.shopee.vn/file/b0c503ce9d08998edc769063dab21685,11576923890,0,Giỏ quà tết 2022 kèm túi đựng,450000,450000,450000,Hà Nội,42250890,0,10,21
1990,0,https://cf.shopee.vn/file/9a241dbe55fc67c1a2815153bf81ed53,12057522330,0,"[SIÊU RẺ] Combo 10 Tiền có hình Cọp Trung Quốc phát hành làm quà tặng cho Tết Á Châu, tặng bao lì xì, Quà Tết 2022",55000,55000,55000,TP. Hồ Chí Minh,577754591,0,999,0
1991,0,https://cf.shopee.vn/file/939ef62ee78790db5d6babe627a7c24d,11776487861,0,[Quà Tết] Combo 5 Tờ Tiền Hổ Cọp Macao 10 Patacas Lì Xì Tết 2022 Cực Đẹp Kèm 5 bao lì xì,34900,34900,34900,TP. Hồ Chí Minh,372888855,0,6249,0
1992,0,https://cf.shopee.vn/file/762be0b14560dcd42107d8119b28e9e5,11880289103,0,Giỏ quà Tết hạnh phúc vẹn toàn tone màu Đỏ truyền thống,430000,430000,430000,Hà Nội,132120963,0,100,2
1993,0,https://cf.shopee.vn/file/0ed782c79b9b81c2d335e60e50b9eaf5,11668061809,0,Giỏ quà Tết tone xanh coban cao cấp. ltp,1000000,1000000,1000000,Hà Nội,446241907,0,30,50
1994,0,https://cf.shopee.vn/file/13d23347375ecd3f4c2ea059d8ec89d5,12156970534,0,"Combo 10 Tiền có hình Cọp Trung Quốc phát hành làm quà tặng cho Tết Á Châu, tặng bao lì xì, Quà Tết 2022",80000,80000,80000,TP. Hồ Chí Minh,580377534,0,999,0
1995,0,https://cf.shopee.vn/file/0da30af5493f6d6c45eaceeb3b6e1000,11978248192,1,"Giỏ quà biếu tết 2022, giỏ quà tết, tết 2022 ❤️",540000,540000,540000,Hà Nội,37390767,0,5,53
1996,0,https://cf.shopee.vn/file/7cd6bc163bfc271ade9c903d1d86ac20,11780151211,0,GIỎ QUÀ TẾT XANH SÁNG TẠO IKACHI - CHỮ NHẬT 2022,795000,795000,795000,TP. Hồ Chí Minh,67957615,0,100,5
1997,0,https://cf.shopee.vn/file/eef618a038bda49d08944c6ce53a0d5e,11674066674,0,Giỏ quà tết Bùi Văn Ngọ số 05,335000,335000,335000,TP. Hồ Chí Minh,16148874,0,200,5
1998,0,https://cf.shopee.vn/file/c85bb8ba236f1d59d00d6e56197fb542,11580156783,0,Set quà Tết Sum Vầy,249000,249000,249000,Đắk Lắk,545911065,0,5,1
1999,0,https://cf.shopee.vn/file/7979e6992213dc2d6a05583b3a5bc9f0,12059467648,0,D27 -Giỏ quà tết 2022 Mẫu Đỏ D27,380000,380000,380000,Hải Phòng,363377573,0,100,2
2000,0,https://cf.shopee.vn/file/5da9fb5f8f3a2b3ee7369dafdaf4caeb,11877076368,0,D48 -Giỏ quà tết 2022 Mẫu Đỏ D48,640000,640000,640000,Hải Phòng,363377573,0,100,3
2001,0,https://cf.shopee.vn/file/b92e73181b9c99a93d927bf2142bf275,11577076395,0,D26 -Giỏ quà tết 2022 Mẫu Đỏ D26,360000,360000,360000,Hải Phòng,363377573,0,100,3
2002,0,https://cf.shopee.vn/file/a9b76e0eac1eeed65111a7334328805c,11572116285,0,"[QUÀ TẶNG] Mã Đáo Thành Công FUNGI Yến 15%, ĐTHT 15%, Sang Trọng, Bồi Bổ Sức Khỏe, Chống Lão Hóa, Quà Tết Ý Nghĩa",465500,465500,465500,Cần Thơ,346505208,0,50,13
2003,0,https://cf.shopee.vn/file/f86bcc6604a34349b16d151ad275c8c8,12061683450,0,[VIP]GIỎ QUÀ TẾT DOANH NHÂN Mèo thần tài. nganh,1650000,1650000,1650000,Hà Nội,446241907,0,5,12
2004,0,https://cf.shopee.vn/file/e53c61d1db34876304ed636b284a5a7e,11977076402,0,V52 -Giỏ quà tết 2022 Mẫu Đỏ V52,750000,750000,750000,Hải Phòng,363377573,0,100,2
2005,0,https://cf.shopee.vn/file/d6969d4ea83b53066a88c0c93872acae,11777076775,0,D22 -Giỏ quà tết 2022 Mẫu Đỏ D22,780000,780000,780000,Hải Phòng,363377573,0,100,0
2006,0,https://cf.shopee.vn/file/2ff736070cb9fc7a3883b21b462a7fe1,11672688672,0,Hộp gỗ quà tết-HG001-HG009,350000,350000,350000,Hà Nội,238469897,0,1279,0
2007,0,https://cf.shopee.vn/file/1979fd31dd40d3a721fbbb5edded7116,11877575209,0,"LẴNG QUÀ TẾT 2022 sang, rẻ, đẹp",730000,730000,730000,Hà Nội,624859922,0,5,42
2008,0,https://cf.shopee.vn/file/39895be6fce543be28ab5d787f742b11,11779654457,0,"[HCM] Giỏ quà tết KTB N3 sắc xanh, đỏ sang trọng, an khang, thịnh vượng",610000,655000,610000,TP. Hồ Chí Minh,161915054,0,4000,15
2009,0,https://cf.shopee.vn/file/9e356a0dc00f438e9ef1a7179947c505,11777528813,0,LẴNG QUÀ TẾT RẺ ĐẸP SANG 2022,990000,990000,990000,Hà Nội,624859922,0,5,48
2010,0,https://cf.shopee.vn/file/7f01381fde43be8763251104b73e5a8d,11668714251,0,Giỏ Quà Tết VIP09,980000,980000,980000,Hà Nội,329839005,0,100,13
2011,0,https://cf.shopee.vn/file/3d68c08ecfc86921cd6e1760a2e84d44,12053371551,0,Giỏ quà Tết 2022,570000,570000,570000,Hà Nội,487671014,0,5,4
2012,0,https://cf.shopee.vn/file/03e44538a5c3fc4abbbe07e0c8ca483e,11672231463,0,Giỏ Quà Tết VIP18,1280000,1280000,1280000,Hà Nội,329839005,0,100,8
2013,0,https://cf.shopee.vn/file/5068752ef1cbb040e10ab51b490e6f1a,11779652472,0,Giỏ Quà Tết,500000,500000,500000,Hà Nội,553155236,0,50,0
2014,0,https://cf.shopee.vn/file/6b2a12cb0a364c66929fb99d45e2e726,11676116557,0,GIỎ QUÀ TẾT XỊN XÒ,1300000,1300000,1300000,Hà Nội,17512464,0,100,7
2015,0,https://cf.shopee.vn/file/534e74be0f8273f236353586b886d242,12150906696,0,Giỏ Quà Tết VIP13,860000,860000,860000,Hà Nội,329839005,0,100,20
2016,0,https://cf.shopee.vn/file/1e9e9cdd68695699528e7804ecb95181,11780276183,0,Set quà tết Vicumax Nano Curcumin 35 gram + TTD Giảo cổ lam 100 gram,1138500,1138500,1138500,Hà Nội,464560389,0,50,0
2017,0,https://cf.shopee.vn/file/7b3e3d4780f9e945eb5bfeb5f66a3f32,11779653220,0,Giỏ Quà Tết,900000,900000,900000,Hà Nội,553155236,0,50,0
2018,0,https://cf.shopee.vn/file/0a1e1be4cf5cc5ae04285dbc01007bc7,11978271258,0,Chính Hãng  Giỏ quà tết Combo HQ-02,1500000,1500000,1500000,Hà Nội,349035636,0,200,2
2019,0,https://cf.shopee.vn/file/403ed1f9dab2d4cbfae6a8296595436c,11674310952,0,Bộ Quà Tết Xuân Bình An HD.002,470000,470000,470000,Hải Phòng,397747358,0,100,1
2020,0,https://cf.shopee.vn/file/893dc5629b7919aa8df4749ce75475d5,11679524581,1,"[HCM] Giỏ quà tết HCC 10 giỏ gỗ đỏ - May mắn, Vạn sự như ý",570000,570000,570000,TP. Hồ Chí Minh,161915054,0,1000,345
2021,0,https://cf.shopee.vn/file/0a8166e076fcbac6d99627b7b89a815d,11578472006,3,GIỎ QUÀ TẾT 2022 - QUÀ TẾT 2022 - lẵng quà tết  (nhận gói theo yêu cầu khách hàng),275000,375000,275000,Hà Nội,57156588,0,59994,170
2022,0,https://cf.shopee.vn/file/eeeeba7639fbaeabc22778d02abfebcb,11774646764,1,Set Quà Tết 2022 Quà Biếu tết cao cấp,340000,340000,340000,Hà Nội,446999354,0,10000,118
2023,0,https://cf.shopee.vn/file/2b84f15a7bf171e1ba5b7493f66ac388,11967149264,1,Giỏ quà Tết sang chảnh kèm túi. nganh,680000,680000,680000,Hà Nội,446241907,0,50,143
2024,0,https://cf.shopee.vn/file/669c3c5c2fb441c843092a5803e3fa7c,11679737803,0,QUÀ TẾT 2022 - NHÂM DẦN - PHÚC AN VUI - LỘC THỊNH VƯỢNG - SANG TRỌNG - ĐẲNG CẤP,1290000,2250000,1290000,TP. Hồ Chí Minh,207449697,0,200,91
2025,0,https://cf.shopee.vn/file/e79a62e0129b7ce4a37327152e6c841a,11778609331,2,set quà tết 4 món,250000,250000,250000,Thái Bình,76911864,0,100,60
2026,0,https://cf.shopee.vn/file/a2f57e585411fb6f9da0c785198117cb,12060634492,1,Giỏ quà Tết 2022 - Giỏ quà Tiết kiệm,328000,328000,328000,TP. Hồ Chí Minh,48061625,0,10,33
2027,0,https://cf.shopee.vn/file/0c95e79dacd5e9c90b607cf03b779e70,12063108217,0,"Combo quà tết ""Set quà Selina mặt trăng""",299000,299000,299000,Đắk Lắk,576896060,0,100,4
2028,0,https://cf.shopee.vn/file/82040894d069cd0e7db1f3e461115505,11879320304,0,"Giỏ quà Tết cao cấp, Biếu sang, Bày đẹp, Set quà Tết siêu vip biếu Sếp",1600000,1600000,1600000,Hà Nội,346101870,0,10,85
2029,0,https://cf.shopee.vn/file/868ead2063c018678f4031ec6d28b5ee,11779139341,0,"Combo quà tết ""Set quà lani""",343500,343500,343500,Đắk Lắk,576896060,0,100,1
2030,0,https://cf.shopee.vn/file/5ced1c60c16416cd08b21cdfa5905997,12059434148,1,Set quà tết hình con mèo ( mẫu mới nhất 2022),1300000,1300000,1300000,Hà Nội,616008818,0,100,36
2031,0,https://cf.shopee.vn/file/457f62cf18452a6f0b9041188111bee3,11577152492,1,Set quà tết 2022 - Set mứt tết,225000,225000,225000,TP. Hồ Chí Minh,457842412,0,1234,289
